# RD|Action Code|State Code|County Code|Site ID|Parameter|POC|Sample Duration|Unit|Method|Date|Start Time|Sample Value|Null Data Code|Sampling Frequency|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
# RC|Action Code|State Code|County Code|Site ID|Parameter|POC|Unit|Method|Year|Period|Number of Samples|Composite Type|Sample Value|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
RD|I|13|021|0012|44201|1|1|007|047|20050302|01:00|0.022|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|02:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|03:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|04:00|0.016|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|05:00|0.020|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|06:00|0.016|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|07:00|0.013|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|08:00|0.025|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|09:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|10:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|11:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|12:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|13:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|14:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|15:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|16:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|17:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|18:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|19:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|20:00|0.013|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|21:00|0.012|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|22:00|0.008|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050302|23:00|0.005|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|00:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|01:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|02:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|03:00|0.003|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|04:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|05:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|06:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|07:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|08:00|0.004|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|09:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|10:00|0.007|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|11:00|0.017|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|12:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|13:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|14:00|0.027|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|15:00|0.025|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|16:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|17:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|18:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|19:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|20:00|0.008|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|21:00|0.007|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|22:00|0.005|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050303|23:00|0.003|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|00:00|0.003|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|01:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|02:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|03:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|04:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|05:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|06:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|07:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|08:00|0.004|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|09:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|10:00|0.021|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|11:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|12:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|13:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|14:00|0.046|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|15:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|16:00|0.051|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|17:00|0.047|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|18:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|19:00|0.021|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|20:00|0.021|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|21:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|22:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050304|23:00|0.025|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|00:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|01:00|0.010|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|02:00|0.012|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|03:00|0.022|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|04:00|0.018|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|05:00|0.009|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|06:00|0.017|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|07:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|08:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|09:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|10:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|11:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|12:00|0.053|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|13:00|0.055|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|14:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|15:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|16:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|17:00|0.051|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|18:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|19:00|0.046|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|20:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|21:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|22:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050305|23:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|00:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|01:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|02:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|03:00||BF||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|04:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|05:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|06:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|07:00|0.012|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|08:00|0.016|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|09:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|10:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|11:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|12:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|13:00|0.046|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|14:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|15:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|16:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|17:00|0.047|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|18:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|19:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|20:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|21:00|0.016|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|22:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050306|23:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|00:00|0.009|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|01:00|0.007|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|02:00|0.007|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|03:00|0.004|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|04:00|0.004|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|05:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|06:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|07:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|08:00|0.008|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|09:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|10:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|11:00|0.047|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|12:00|0.051|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|13:00|0.053|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|14:00|0.053|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|15:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|16:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|17:00|0.055|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|18:00|0.053|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|19:00|0.051|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|20:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|21:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|22:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050307|23:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|00:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|01:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|02:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|03:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|04:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|05:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|06:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|07:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|08:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|09:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|10:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|11:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|12:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|13:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|14:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|15:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|16:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|17:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|18:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|19:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|20:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|21:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|22:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050308|23:00|0.020|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|00:00|0.013|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|01:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|02:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|03:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|04:00|0.010|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|05:00|0.007|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|06:00|0.003|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|07:00|0.003|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|08:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|09:00|0.025|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|10:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|11:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|12:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|13:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|14:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|15:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|16:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|17:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|18:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|19:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|20:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|21:00|0.014|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|22:00|0.012|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050309|23:00|0.020|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|00:00|0.022|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|01:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|02:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|03:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|04:00|0.009|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|05:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|06:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|07:00|0.016|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|08:00|0.020|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|09:00|0.021|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|10:00|0.025|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|11:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|12:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|13:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|14:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|15:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|16:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|17:00|0.046|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|18:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|19:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|20:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|21:00|0.027|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|22:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050310|23:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|00:00|0.025|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|01:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|02:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|03:00|0.013|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|04:00|0.017|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|05:00|0.020|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|06:00|0.018|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|07:00|0.020|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|08:00|0.025|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|09:00|0.027|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|10:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|11:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|12:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|13:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|14:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|15:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|16:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|17:00|0.046|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|18:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|19:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|20:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|21:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|22:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050311|23:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|00:00|0.017|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|01:00|0.016|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|02:00|0.017|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|03:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|04:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|05:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|06:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|07:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|08:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|09:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|10:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|11:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|12:00|0.052|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|13:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|14:00|0.055|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|15:00|0.058|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|16:00|0.060|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|17:00|0.057|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|18:00|0.052|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|19:00|0.052|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|20:00|0.052|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|21:00|0.053|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|22:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050312|23:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|00:00|0.053|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|01:00|0.053|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|02:00||BF||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|03:00|0.053|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|04:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|05:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|06:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|07:00|0.055|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|08:00|0.055|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|09:00|0.060|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|10:00|0.062|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|11:00|0.063|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|12:00|0.063|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|13:00|0.063|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|14:00|0.061|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|15:00|0.059|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|16:00|0.060|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|17:00|0.057|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20050313|18:00|0.054|||||||||||||||
