# RD|Action Code|State Code|County Code|Site ID|Parameter|POC|Sample Duration|Unit|Method|Date|Start Time|Sample Value|Null Data Code|Sampling Frequency|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
# RC|Action Code|State Code|County Code|Site ID|Parameter|POC|Unit|Method|Year|Period|Number of Samples|Composite Type|Sample Value|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
RD|I|13|021|0007|88101|1|7|105|120|20030406|00:00|15.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030409|00:00|3.5||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030412|00:00|13.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030415|00:00|20.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030418|00:00|20.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030421|00:00|13.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030424|00:00|20.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030427|00:00|13||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030430|00:00|20.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030503|00:00|10||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030506|00:00|12.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030509|00:00|9.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030512|00:00||AL|3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030514|00:00|15.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030515|00:00|19.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030518|00:00|11.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030521|00:00|16.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030524|00:00|16||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030527|00:00|18.4||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030530|00:00|14.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030602|00:00|25.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030605|00:00|17.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030608|00:00|8.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030611|00:00|13||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030614|00:00|6.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030617|00:00|14.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030620|00:00|19.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030623|00:00|26.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030626|00:00|29.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030629|00:00|13.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030702|00:00|9.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030705|00:00|9.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030708|00:00|15.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030711|00:00|9||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030714|00:00|12.4||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030717|00:00|24.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030720|00:00|25.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030723|00:00|7.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030726|00:00|8.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030729|00:00|18.4||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030801|00:00|12.1||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030804|00:00|11.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030807|00:00|9.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030810|00:00|29.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030813|00:00|11.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030816|00:00||AK|3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030819|00:00|36.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030822|00:00|10.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030825|00:00|25.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030828|00:00|18.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030831|00:00|5.4||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030903|00:00|11.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030906|00:00|19.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030909|00:00|28.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030912|00:00|22.3||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030915|00:00|17.8||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030918|00:00|21||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030921|00:00|18.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030924|00:00|18.4||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030927|00:00|10.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20030930|00:00|11.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031003|00:00|18||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031006|00:00|30.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031009|00:00|13.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031012|00:00|14.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031015|00:00|10.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031018|00:00|20.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031021|00:00|23.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031024|00:00|18.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031027|00:00|12.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031030|00:00|21.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031102|00:00|17.5|||||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031105|00:00|12.7|||||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031108|00:00|15.9|||||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031111|00:00|18.5|||||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031114|00:00|10.7|||||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031117|00:00|19.5|||||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031120|00:00|8||||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031123|00:00|18.9||||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031126|00:00|18|||||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031129|00:00|8.3|||||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031202|00:00|11.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031205|00:00|13.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031208|00:00|20.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031211|00:00|6.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031214|00:00|8.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031217|00:00|7.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031220|00:00|9.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031223|00:00|14.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031226|00:00|17.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20031229|00:00|11.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040101|00:00|25||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040104|00:00|11.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040107|00:00|8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040110|00:00|19.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040113|00:00|15||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040116|00:00|12||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040119|00:00|10.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040122|00:00|25.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040125|00:00|20.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040128|00:00|6.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040131|00:00|9.4||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040203|00:00|13||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040206|00:00|11.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040209|00:00|14.4||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040212|00:00|8.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040215|00:00|4.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040218|00:00|13.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040221|00:00|13.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040224|00:00|26.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040227|00:00||AN|3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040301|00:00|13.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040304|00:00|29.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040307|00:00|10.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040310|00:00|12.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040313|00:00|15.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040316|00:00|19||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040319|00:00|18.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040322|00:00|8.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040325|00:00|10.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040328|00:00|14.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040331|00:00||AR|3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040403|00:00|10||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040406|00:00|18.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040409|00:00|14.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040412|00:00|19.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040415|00:00|14||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040418|00:00|19.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040421|00:00|16.1||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040424|00:00||AJ|3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040427|00:00|13||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040430|00:00|11.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040503|00:00|8.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040506|00:00|21.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040509|00:00|24.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040512|00:00|21.7||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040515|00:00|11.1||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040518|00:00|18.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040521|00:00|30.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040524|00:00|16.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040527|00:00|16.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040530|00:00|13.2||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040602|00:00|10.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040605|00:00|18.7||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040608|00:00|14.4||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040611|00:00|26||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040614|00:00|12.8||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040617|00:00|13.8||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040620|00:00|26.1||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040623|00:00|9.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040626|00:00|10.2||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040629|00:00|16.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040702|00:00|12||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040705|00:00|13.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040708|00:00|13.3||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040711|00:00||AJ|3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040714|00:00|18.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040717|00:00|19.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040720|00:00|36||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040723|00:00|32.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040726|00:00|24.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040729|00:00|16.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040801|00:00|14.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040804|00:00|27.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040807|00:00|16.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040810|00:00|19.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040813|00:00|14.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040816|00:00|12.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040819|00:00|41.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040822|00:00||AJ|3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040825|00:00||AR|3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040828|00:00|21.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040831|00:00|18.3||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040903|00:00|20.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040906|00:00|5.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040909|00:00||AN|3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040912|00:00|13.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040915|00:00|14.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040918|00:00|11.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040921|00:00|7.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040924|00:00|29.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040927|00:00|4||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20040930|00:00|38.4||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041003|00:00|43.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041006|00:00|26.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041009|00:00|12||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041012|00:00|12.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041015|00:00|10||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041018|00:00|23.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041021|00:00|27.6||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041024|00:00|16.1||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041027|00:00|24.4||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041030|00:00|21.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041102|00:00|16.3||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041105|00:00|7.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041109|00:00|11.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041111|00:00|13.2||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041114|00:00|7.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041117|00:00|27.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041120|00:00|15.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041123|00:00|10.9||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041126|00:00|8.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041129|00:00|11.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041202|00:00|12.6||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041205|00:00|31||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041208|00:00|11.8||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041211|00:00|9.5||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041214|00:00|7.4||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041217|00:00|29.7||3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041220|00:00||AM|3|||||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041223|00:00|9.1||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041226|00:00|7.7||3||2|||||||||||
RD|I|13|021|0007|88101|1|7|105|120|20041229|00:00|23.2||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030103|00:00|7.6||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030106|00:00|11.1||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030109|00:00|13.8||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030112|00:00|6.5||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030117|00:00|9.9||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030118|00:00|8||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030121|00:00|7.4||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030124|00:00|13.1||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030127|00:00|12.1||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030130|00:00|11.1||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030202|00:00|10.9||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030205|00:00|4.8||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030208|00:00|8.4||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030211|00:00|8.2||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030214|00:00|14||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030217|00:00||AJ|3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030220|00:00|14.6||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030223|00:00|6.3||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030226|00:00|17.6||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030301|00:00|7.3||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030304|00:00|11||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030307|00:00|3.7||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030310|00:00|10.3||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030313|00:00|13.7||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030316|00:00||AN|3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030319|00:00|9.4||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030322|00:00|14.5||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030325|00:00|21||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030328|00:00|12.4||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030331|00:00|8.8||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030403|00:00|13.7||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030406|00:00|14.8||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030409|00:00|18.6||3||2|||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030412|00:00|14.1||3||2|||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030415|00:00|15.5||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030418|00:00|19.9||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030421|00:00|13.2||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030424|00:00|14||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030427|00:00|10.9||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030430|00:00|17.1||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030503|00:00|9.2||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030506|00:00|12.7||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030509|00:00|9.2||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030512|00:00|7.2||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030515|00:00|16.1||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030518|00:00|12.2||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030521|00:00|8.8||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030524|00:00|17.6||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030527|00:00|18||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030530|00:00|13.6||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030602|00:00|22.9||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030605|00:00|15.8||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030608|00:00|5.7||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030611|00:00|13.2||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030614|00:00|5.5||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030617|00:00|10||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030620|00:00|19.9||3|||||||||||||
RD|I|13|021|0012|88101|1|7|105|120|20030623|00:00|23.6||3|||||||||||||
