# RD|Action Code|State Code|County Code|Site ID|Parameter|POC|Sample Duration|Unit|Method|Date|Start Time|Sample Value|Null Data Code|Sampling Frequency|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
# RC|Action Code|State Code|County Code|Site ID|Parameter|POC|Unit|Method|Year|Period|Number of Samples|Composite Type|Sample Value|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
RD|I|13|021|0012|44201|1|1|007|047|20040305|10:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|11:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|12:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|13:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|14:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|15:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|16:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|17:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|18:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|19:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|20:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|21:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|22:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040305|23:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|00:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|01:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|02:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|03:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|04:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|05:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|06:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|07:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|08:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|09:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|10:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|11:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|12:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|13:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|14:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|15:00|0.047|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|16:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|17:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|18:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|19:00|0.025|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|20:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|21:00|0.016|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|22:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040306|23:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|00:00|0.009|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|01:00|0.005|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|02:00|0.004|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|03:00||BE||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|04:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|05:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|06:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|07:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|08:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|09:00|0.027|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|10:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|11:00|0.053|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|12:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|13:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|14:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|15:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|16:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|17:00|0.057|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|18:00|0.058|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|19:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|20:00|0.052|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|21:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|22:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040307|23:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|00:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|01:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|02:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|03:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|04:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|05:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|06:00|0.018|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|07:00|0.009|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|08:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|09:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|10:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|11:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|12:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|13:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|14:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|15:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|16:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|17:00|0.051|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|18:00|0.047|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|19:00|0.046|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|20:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|21:00|0.024|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|22:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040308|23:00|0.012|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|00:00|0.013|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|01:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|02:00|0.009|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|03:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|04:00|0.010|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|05:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|06:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|07:00|0.004|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|08:00|0.012|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|09:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|10:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|11:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|12:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|13:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|14:00|0.052|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|15:00|0.051|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|16:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|17:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|18:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|19:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|20:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|21:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|22:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040309|23:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|00:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|01:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|02:00||BF||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|03:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|04:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|05:00|0.024|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|06:00|0.020|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|07:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|08:00|0.022|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|09:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|10:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|11:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|12:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|13:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|14:00|0.046|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|15:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|16:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|17:00|0.046|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|18:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|19:00|0.025|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|20:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|21:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|22:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040310|23:00|0.012|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|00:00|0.008|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|01:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|02:00|0.012|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|03:00|0.013|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|04:00|0.013|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|05:00|0.008|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|06:00|0.005|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|07:00|0.005|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|08:00|0.013|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|09:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|10:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|11:00|0.058|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|12:00|0.062|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|13:00|0.064|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|14:00|0.066|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|15:00|0.067|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|16:00|0.066|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|17:00|0.068|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|18:00|0.075|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|19:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|20:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|21:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|22:00|0.022|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040311|23:00|0.012|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|00:00|0.018|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|01:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|02:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|03:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|04:00|0.009|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|05:00|0.007|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|06:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|07:00|0.003|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|08:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|09:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|10:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|11:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|12:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|13:00|0.059|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|14:00|0.061|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|15:00|0.063|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|16:00|0.065|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|17:00|0.062|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|18:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|19:00|0.051|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|20:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|21:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|22:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040312|23:00|0.021|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|00:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|01:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|02:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|03:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|04:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|05:00|0.013|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|06:00|0.013|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|07:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|08:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|09:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|10:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|11:00|0.047|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|12:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|13:00|0.054|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|14:00|0.057|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|15:00|0.063|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|16:00|0.064|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|17:00|0.061|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20040313|18:00|0.055|||||||||||||||
