# RD|Action Code|State Code|County Code|Site ID|Parameter|POC|Sample Duration|Unit|Method|Date|Start Time|Sample Value|Null Data Code|Sampling Frequency|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
# RC|Action Code|State Code|County Code|Site ID|Parameter|POC|Unit|Method|Year|Period|Number of Samples|Composite Type|Sample Value|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
RD|I|13|021|0012|44201|1|1|007|047|20130305|23:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|00:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|01:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|02:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|03:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|04:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|05:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|06:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|07:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|08:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|09:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|10:00||BL||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|11:00||BL||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|12:00||BL||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|13:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|14:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|15:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|16:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|17:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|18:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|19:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|20:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|21:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|22:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130306|23:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|00:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|01:00|0.024|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|02:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|03:00|0.014|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|04:00|0.007|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|05:00|0.009|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|06:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|07:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|08:00|0.016|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|09:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|10:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|11:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|12:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|13:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|14:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|15:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|16:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|17:00|0.047|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|18:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|19:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|20:00|0.014|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|21:00|0.016|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|22:00|0.008|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130307|23:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|00:00|0.004|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|01:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|02:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|03:00|0.008|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|04:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|05:00|0.004|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|06:00|0.005|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|07:00|0.007|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|08:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|09:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|10:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|11:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|12:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|13:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|14:00|0.060|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|15:00|0.067|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|16:00|0.061|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|17:00|0.058|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|18:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|19:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|20:00|0.027|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|21:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|22:00|0.022|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130308|23:00|0.016|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|00:00|0.012|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|01:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|02:00|0.015|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|03:00|0.011|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|04:00|0.007|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|05:00|0.005|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|06:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|07:00|0.006|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|08:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|09:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|10:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|11:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|12:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|13:00|0.052|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|14:00|0.055|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|15:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|16:00|0.056|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|17:00|0.061|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|18:00|0.052|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|19:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|20:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|21:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|22:00|0.022|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130309|23:00|0.019|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|00:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|01:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|02:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|03:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|04:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|05:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|06:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|07:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|08:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|09:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|10:00|0.046|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|11:00|0.047|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|12:00|0.047|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|13:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|14:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|15:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|16:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|17:00|0.046|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|18:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|19:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|20:00|0.028|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|21:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|22:00||BF||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130310|23:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|00:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|01:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|02:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|03:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|04:00|0.040|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|05:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|06:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|07:00|0.031|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|08:00|0.030|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|09:00|0.034|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|10:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|11:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|12:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|13:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|14:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|15:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|16:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|17:00|0.044|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|18:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|19:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|20:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|21:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|22:00|0.027|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130311|23:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|00:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|01:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|02:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|03:00|0.029|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|04:00|0.027|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|05:00|0.026|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|06:00|0.022|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|07:00|0.021|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|08:00|0.023|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|09:00|0.024|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|10:00|0.027|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|11:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|12:00|0.039|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|13:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|14:00|0.047|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|15:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|16:00|0.045|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|17:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|18:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|19:00|0.043|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|20:00|0.041|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|21:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|22:00|0.037|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130312|23:00|0.038|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|00:00|0.036|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|01:00|0.033|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|02:00|0.032|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|03:00|0.025|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|04:00|0.008|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|05:00|0.007|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|06:00|0.002|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|07:00|0.003|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|08:00|0.020|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|09:00|0.035|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|10:00|0.042|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|11:00|0.048|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|12:00|0.049|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|13:00|0.050|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|14:00|0.051|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|15:00|0.052|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|16:00|0.051|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|17:00|0.051|||||||||||||||
RD|I|13|021|0012|44201|1|1|007|047|20130313|18:00|0.050|||||||||||||||
